InvoiceDate,Quantity,Price
2010-05-27 18:13:00,4,1.95
2010-05-27 18:13:00,2,1.95
2010-05-27 18:13:00,1,1.95
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,10,0.85
2010-05-27 18:13:00,1,4.95
2010-05-27 18:13:00,1,5.95
2010-05-27 18:13:00,1,1.05
2010-05-27 18:13:00,2,1.25
2010-05-27 18:13:00,2,1.25
2010-05-27 18:13:00,1,4.25
2010-05-27 18:13:00,1,4.25
2010-05-27 18:13:00,1,4.25
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,1.25
2010-05-27 18:13:00,1,1.05
2010-05-27 18:13:00,1,5.95
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,12.75
2010-05-27 18:13:00,1,1.95
2010-05-27 18:13:00,1,1.25
2010-05-27 18:13:00,1,4.25
2010-05-27 18:13:00,1,2.95
2010-05-27 18:13:00,1,0.42
2010-05-27 18:13:00,1,8.5
2010-05-27 18:13:00,5,1.65
2010-05-27 18:13:00,2,2.1
2010-05-27 18:13:00,2,0.55
2010-05-27 18:13:00,1,1.65
2010-05-27 18:13:00,1,2.95
2010-05-27 18:13:00,2,0.55
2010-05-27 18:13:00,2,0.55
2010-05-27 18:13:00,2,0.55
2010-05-27 18:13:00,2,1.65
2010-05-27 18:13:00,2,1.65
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,1.69
2010-05-27 18:13:00,3,1.95
2010-05-27 18:13:00,2,1.45
2010-05-27 18:13:00,1,1.45
2010-05-27 18:13:00,1,1.25
2010-05-27 18:13:00,1,1.25
2010-05-27 18:13:00,2,2.95
2010-05-27 18:13:00,1,2.95
2010-05-27 18:13:00,1,2.95
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,2,2.1
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,3,2.55
2010-05-27 18:13:00,1,2.1
2010-05-27 18:13:00,2,2.1
2010-05-27 18:13:00,1,3.45
2010-05-27 18:13:00,3,0.85
2010-05-27 18:13:00,1,2.55
2010-05-27 18:13:00,1,1.65
2010-05-27 18:13:00,1,3.95
2010-05-27 18:13:00,1,7.95
2010-05-27 18:13:00,1,1.25
2010-05-27 18:13:00,1,6.75
2010-05-27 18:13:00,2,1.95
2010-05-27 18:13:00,1,2.95
2010-05-27 18:13:00,2,1.25
2010-05-27 18:13:00,1,4.95
2010-05-27 18:13:00,2,1.65
2010-05-27 18:13:00,1,12.75
2010-05-27 18:13:00,1,8.95
2010-05-27 18:19:00,18,0.19
2010-06-02 16:20:00,1,3.95
2010-06-02 16:20:00,1,2.1
2010-06-02 16:20:00,1,2.1
2010-06-02 16:20:00,1,2.1
2010-06-02 16:20:00,1,2.1
2010-06-02 16:20:00,1,2.1
2010-06-02 16:20:00,1,1.45
2010-06-02 16:20:00,1,2.1
2010-06-02 16:20:00,10,0.85
2010-06-02 16:20:00,1,1.69
2010-06-02 16:20:00,2,2.1
2010-06-02 16:20:00,2,2.55
2010-06-02 16:20:00,2,2.55
2010-06-02 16:20:00,3,1.25
2010-06-02 16:20:00,3,0.42
2010-06-02 16:20:00,3,0.42
2010-06-02 16:20:00,12,0.42
2010-06-02 16:20:00,12,0.42
2010-06-02 16:20:00,12,0.42
2010-06-02 16:20:00,12,0.42
2010-06-02 16:20:00,1,1.65
2010-06-02 16:20:00,2,4.25
2010-06-02 16:20:00,2,4.25
2010-06-02 16:20:00,2,4.25
2010-06-02 16:20:00,48,0.29
2010-06-02 16:20:00,48,0.29
2010-06-02 16:20:00,25,1.65
2010-06-02 16:20:00,1,2.95
2010-06-02 16:20:00,1,2.1
2010-06-02 16:20:00,1,1.65
2010-06-02 16:20:00,2,1.65
2010-06-02 16:20:00,1,1.65
2010-06-02 16:20:00,1,2.95
2010-06-02 16:20:00,1,3.75
2010-06-02 16:20:00,1,3.75
2010-06-02 16:20:00,1,4.95
2010-06-02 16:20:00,12,1.25
2010-06-02 16:20:00,6,1.25
2010-06-02 16:20:00,1,1.25
2010-06-02 16:20:00,1,3.25
2010-06-02 16:20:00,2,0.85
2010-06-02 16:20:00,6,1.25
2010-06-02 16:20:00,12,1.25
2010-06-02 16:20:00,10,0.65
2010-06-02 16:20:00,1,3.75
2010-06-02 16:20:00,1,4.95
2010-06-02 16:20:00,1,1.25
2010-06-02 16:20:00,1,0.55
2010-06-02 16:20:00,1,1.95
2010-06-02 16:20:00,1,1.95
2010-06-02 16:20:00,1,2.95
2010-06-02 16:20:00,4,0.85
2010-06-02 16:20:00,5,0.65
2010-06-02 16:20:00,1,0.85
2010-06-02 16:20:00,1,0.42
2010-06-02 16:20:00,1,2.55
2010-06-02 16:20:00,3,2.1
2010-06-02 16:20:00,1,4.25
2010-06-02 16:20:00,1,4.25
2010-06-02 16:20:00,1,3.75
2010-06-02 16:20:00,1,3.75
2010-06-02 16:20:00,2,2.1
2010-06-02 16:20:00,1,0.42
2010-06-02 16:20:00,2,1.65
2010-06-02 16:20:00,5,0.42
2010-06-02 16:20:00,1,1.95
2010-06-02 16:20:00,1,2.95
2010-06-02 16:20:00,2,1.05
2010-06-02 16:20:00,1,1.45
2010-06-02 16:20:00,12,0.42
2010-06-02 16:20:00,1,1.69
2010-06-02 16:20:00,1,6.75
2010-06-02 16:20:00,1,6.75
2010-06-02 16:20:00,1,2.95
2010-06-02 16:20:00,2,0.85
2010-06-02 16:20:00,2,0.85
2010-06-02 16:20:00,2,0.85
2010-06-02 16:20:00,2,0.85
2010-06-02 16:20:00,3,2.1
2010-06-02 16:20:00,3,1.65
2010-06-02 16:20:00,2,1.95
2010-06-02 16:20:00,13,1.95
2010-06-02 16:20:00,3,1.95
2010-06-02 16:20:00,1,7.95
2010-06-02 16:20:00,5,1.25
2010-06-02 16:20:00,12,0.42
2010-06-02 16:20:00,25,0.42
2010-06-02 16:20:00,4,34.95
2010-06-02 16:20:00,1,1.45
2010-06-02 16:20:00,1,1.45
2010-06-02 16:20:00,1,1.45
2010-06-02 16:20:00,4,1.65
2010-06-02 16:20:00,3,1.95
2010-06-02 16:20:00,1,2.95
2010-06-02 16:20:00,1,2.55
2010-06-02 16:20:00,1,2.95
2010-06-02 16:20:00,1,1.95
2010-06-02 16:20:00,1,1.95
2010-06-02 16:20:00,4,1.65
2010-06-02 16:20:00,3,1.95
2010-06-02 16:20:00,1,2.1
2010-06-02 16:20:00,1,1.45
2010-06-06 12:15:00,1,1.95
2010-06-06 12:15:00,2,2.95
2010-06-06 12:15:00,1,1.95
2010-06-06 12:15:00,2,15.95
2010-06-06 12:15:00,2,12.75
2010-06-06 12:15:00,2,8.5
2010-06-06 12:15:00,24,0.42
2010-06-06 12:15:00,2,4.65
2010-06-06 12:15:00,1,5.45
2010-06-06 12:15:00,1,5.45
2010-06-06 12:15:00,2,3.75
2010-06-06 12:15:00,3,3.75
2010-06-06 12:15:00,1,9.95
2010-06-06 12:15:00,11,0.65
2010-06-06 12:15:00,1,4.25
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,1,0.55
2010-06-06 12:15:00,1,12.75
2010-06-06 12:15:00,1,9.95
2010-06-06 12:15:00,4,1.45
2010-06-06 12:15:00,6,1.49
2010-06-06 12:15:00,3,0.42
2010-06-06 12:15:00,3,1.05
2010-06-06 12:15:00,12,0.85
2010-06-06 12:15:00,3,1.25
2010-06-06 12:15:00,2,3.75
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,3,2.1
2010-06-06 12:15:00,8,1.95
2010-06-06 12:15:00,6,1.95
2010-06-06 12:15:00,4,1.65
2010-06-06 12:15:00,1,7.95
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,1,2.95
2010-06-06 12:15:00,1,2.1
2010-06-06 12:15:00,1,1.95
2010-06-06 12:15:00,2,3.95
2010-06-06 12:15:00,2,3.95
2010-06-06 12:15:00,2,3.95
2010-06-06 12:15:00,4,2.95
2010-06-06 12:15:00,3,0.85
2010-06-06 12:15:00,3,0.85
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,1,5.95
2010-06-06 12:15:00,2,1.69
2010-06-06 12:15:00,10,0.85
2010-06-06 12:15:00,10,0.85
2010-06-06 12:15:00,5,1.25
2010-06-06 12:15:00,4,1.25
2010-06-06 12:15:00,1,12.75
2010-06-06 12:15:00,1,8.5
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,2,3.75
2010-06-06 12:15:00,1,1.69
2010-06-06 12:15:00,4,1.25
2010-06-06 12:15:00,1,2.95
2010-06-06 12:15:00,1,2.95
2010-06-06 12:15:00,24,1.25
2010-06-06 12:15:00,24,1.25
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,2,39.95
2010-06-06 12:15:00,4,35.95
2010-06-06 12:15:00,1,2.55
2010-06-06 12:15:00,2,4.95
2010-06-06 12:15:00,1,2.95
2010-06-06 12:15:00,1,2.95
2010-06-06 12:15:00,2,2.95
2010-06-06 12:15:00,1,3.75
2010-06-06 12:15:00,1,0.55
2010-06-06 12:15:00,1,0.55
2010-06-06 12:15:00,12,0.29
2010-06-06 12:15:00,5,0.29
2010-06-06 12:15:00,24,0.29
2010-06-06 12:15:00,5,6.35
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,2,0.85
2010-06-06 12:15:00,2,0.85
2010-06-06 12:15:00,2,0.85
2010-06-06 12:15:00,2,0.85
2010-06-06 12:15:00,5,2.95
2010-06-06 12:15:00,1,4.95
2010-06-06 12:15:00,2,0.42
2010-06-06 12:15:00,2,0.42
2010-06-06 12:15:00,2,0.85
2010-06-06 12:15:00,2,0.65
2010-06-06 12:15:00,2,1.25
2010-06-06 12:15:00,1,7.95
2010-06-06 12:15:00,3,0.85
2010-06-06 12:15:00,3,0.42
2010-06-06 12:15:00,1,2.55
2010-06-06 12:15:00,3,4.25
2010-06-06 12:15:00,3,0.85
2010-06-06 12:15:00,3,0.85
2010-06-06 12:15:00,3,0.85
2010-06-06 12:15:00,3,0.85
2010-06-06 12:15:00,2,2.55
2010-06-06 12:15:00,2,2.95
2010-06-06 12:16:00,-1,80.7
2010-06-13 13:35:00,-1,1.65
2010-06-13 13:35:00,-2,2.1
2010-06-13 13:35:00,-1,12.75
2010-06-13 13:35:00,-2,2.55
2010-06-13 14:40:00,24,1.25
2010-06-13 14:40:00,4,1.65
2010-06-13 14:40:00,1,1.65
2010-06-13 14:40:00,2,1.45
2010-06-13 14:40:00,2,1.45
2010-06-13 14:40:00,2,1.45
2010-06-13 14:40:00,10,1.65
2010-06-13 14:40:00,10,1.65
2010-06-13 14:40:00,4,1.95
2010-06-13 14:40:00,2,1.95
2010-06-13 14:40:00,4,1.95
2010-06-13 14:40:00,1,1.65
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,8.95
2010-06-13 14:40:00,2,4.95
2010-06-13 14:40:00,2,1.95
2010-06-13 14:40:00,1,2.55
2010-06-13 14:40:00,1,2.55
2010-06-13 14:40:00,1,3.45
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,2,3.75
2010-06-13 14:40:00,1,4.25
2010-06-13 14:40:00,1,4.95
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,9.95
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,2,1.25
2010-06-13 14:40:00,12,0.55
2010-06-13 14:40:00,2,2.55
2010-06-13 14:40:00,1,2.55
2010-06-13 14:40:00,5,0.85
2010-06-13 14:40:00,1,1.45
2010-06-13 14:40:00,1,1.45
2010-06-13 14:40:00,1,1.45
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,1,3.25
2010-06-13 14:40:00,1,12.75
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,3.75
2010-06-13 14:40:00,1,7.95
2010-06-13 14:40:00,10,1.65
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,1,1.95
2010-06-13 14:40:00,4,0.85
2010-06-13 14:40:00,5,0.85
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,5,0.42
2010-06-13 14:40:00,5,0.42
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,2,1.95
2010-06-13 14:40:00,1,7.49
2010-06-13 14:40:00,1,7.49
2010-06-13 14:40:00,1,7.49
2010-06-13 14:40:00,10,0.42
2010-06-13 14:40:00,1,1.05
2010-06-13 14:40:00,1,1.65
2010-06-13 14:40:00,1,1.65
2010-06-13 14:40:00,2,0.65
2010-06-13 14:40:00,2,0.85
2010-06-13 14:40:00,2,0.65
2010-06-13 14:40:00,1,0.85
2010-06-13 14:40:00,1,6.75
2010-06-13 14:40:00,1,3.75
2010-06-13 14:40:00,1,0.85
2010-06-13 14:40:00,1,7.95
2010-06-13 14:40:00,1,0.65
2010-06-13 14:40:00,25,0.42
2010-06-13 14:40:00,1,9.95
2010-06-13 14:40:00,1,10.75
2010-06-13 14:40:00,1,6.95
2010-06-13 14:40:00,1,10.95
2010-06-13 14:40:00,4,2.95
2010-06-13 14:40:00,6,1.65
2010-06-13 14:40:00,4,12.75
2010-06-13 14:40:00,1,4.95
2010-06-13 14:40:00,1,9.95
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,1,2.1
2010-06-13 14:40:00,1,4.95
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,3,0.42
2010-06-13 14:40:00,3,0.42
2010-06-13 14:40:00,3,0.42
2010-06-13 14:40:00,3,0.65
2010-06-13 14:40:00,1,3.75
2010-06-13 14:40:00,1,1.65
2010-06-13 14:40:00,1,1.49
2010-06-13 14:40:00,1,3.75
2010-06-13 14:40:00,3,3.75
2010-06-13 14:40:00,2,2.55
2010-06-13 14:40:00,1,2.55
2010-06-13 14:40:00,10,1.65
2010-06-13 14:40:00,2,0.55
2010-06-13 14:40:00,1,4.95
2010-06-13 14:40:00,12,0.29
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,2,1.45
2010-06-13 14:40:00,2,1.49
2010-06-13 14:40:00,1,3.75
2010-06-13 14:40:00,4,1.65
2010-06-13 14:40:00,2,1.65
2010-06-13 14:40:00,1,1.95
2010-06-13 14:40:00,12,0.29
2010-06-13 14:40:00,1,4.25
2010-06-13 14:40:00,2,2.25
2010-06-13 14:40:00,1,2.95
2010-06-13 14:40:00,1,6.35
2010-06-13 14:40:00,1,6.35
2010-06-13 14:40:00,1,4.95
2010-06-13 14:40:00,2,1.25
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,1,1.25
2010-06-13 14:40:00,2,0.85
2010-06-13 14:40:00,2,0.85
2010-06-13 14:40:00,1,0.85
2010-06-13 14:40:00,1,1.45
2010-06-16 13:52:00,3,2.1
2010-06-16 13:52:00,1,2.1
2010-06-16 13:52:00,1,8.5
2010-06-16 13:52:00,1,3.75
2010-06-16 13:52:00,10,0.29
2010-06-16 13:52:00,12,1.25
2010-06-16 13:52:00,2,2.1
2010-06-16 13:52:00,25,0.42
2010-06-16 13:52:00,25,0.42
2010-06-16 13:52:00,2,1.25
2010-06-16 13:52:00,2,1.65
2010-06-16 13:52:00,1,2.1
2010-06-16 13:52:00,1,1.25
2010-06-16 13:52:00,1,1.25
2010-06-16 13:52:00,4,2.95
2010-06-16 13:52:00,6,2.95
2010-06-16 13:52:00,2,0.85
2010-06-16 13:52:00,5,0.85
2010-06-16 13:52:00,4,0.85
2010-06-16 13:52:00,5,0.85
2010-06-16 13:52:00,1,5.95
2010-06-16 13:52:00,2,2.95
2010-06-16 13:52:00,3,0.19
2010-06-16 13:52:00,4,0.42
2010-06-16 13:52:00,4,0.42
2010-06-16 13:52:00,1,3.25
2010-06-16 13:52:00,1,3.25
2010-06-16 13:52:00,1,4.95
2010-06-16 13:52:00,1,4.95
2010-06-16 13:52:00,1,4.95
2010-06-16 13:52:00,1,4.95
2010-06-16 13:52:00,1,4.95
2010-06-16 13:52:00,1,1.25
2010-06-16 13:52:00,1,2.55
2010-06-16 13:52:00,1,2.55
2010-06-16 13:52:00,2,2.95
2010-06-16 13:52:00,1,1.65
2010-06-16 13:52:00,1,1.25
2010-06-16 13:52:00,5,0.85
2010-06-16 13:52:00,10,0.85
2010-06-16 13:52:00,1,3.75
2010-06-16 13:52:00,1,3.75
2010-06-16 13:52:00,2,2.95
2010-06-16 13:52:00,1,1.95
2010-06-16 13:52:00,1,4.95
2010-06-16 13:52:00,5,0.65
2010-06-16 13:52:00,2,4.95
2010-06-16 13:52:00,4,0.85
2010-06-16 13:52:00,4,0.85
2010-06-16 13:52:00,4,0.65
2010-06-16 13:52:00,4,0.65
2010-06-16 13:52:00,4,0.65
2010-06-16 13:52:00,4,0.85
2010-06-16 13:52:00,1,1.95
2010-06-16 13:52:00,1,1.95
2010-06-16 13:52:00,4,0.85
2010-06-16 13:52:00,1,1.25
2010-06-16 13:52:00,1,0.85
2010-06-16 13:52:00,1,1.65
2010-06-16 13:52:00,1,2.55
2010-06-16 13:52:00,1,2.1
2010-06-16 13:52:00,1,2.1
2010-06-16 13:52:00,1,2.1
2010-06-16 13:52:00,12,0.42
2010-06-16 13:52:00,2,1.69
2010-06-16 13:52:00,2,2.55
2010-06-16 13:52:00,2,2.95
2010-06-16 13:52:00,1,1.25
2010-06-16 13:52:00,1,1.25
2010-06-16 13:52:00,1,2.25
2010-06-16 13:52:00,1,5.95
2010-06-16 13:52:00,3,0.21
2010-06-16 13:52:00,12,0.42
2010-06-16 13:52:00,2,1.25
2010-06-16 13:52:00,2,1.25
2010-06-16 13:52:00,1,1.95
2010-06-16 13:52:00,2,0.85
2010-06-16 13:52:00,2,0.85
2010-06-16 13:52:00,2,1.25
2010-06-16 13:52:00,1,0.85
2010-06-21 12:56:00,1,3.75
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,2.1
2010-06-21 12:56:00,1,2.1
2010-06-21 12:56:00,1,2.1
2010-06-21 12:56:00,2,1.65
2010-06-21 12:56:00,1,1.95
2010-06-21 12:56:00,2,1.65
2010-06-21 12:56:00,4,1.65
2010-06-21 12:56:00,4,1.65
2010-06-21 12:56:00,4,1.65
2010-06-21 12:56:00,1,2.95
2010-06-21 12:56:00,1,0.42
2010-06-21 12:56:00,1,2.1
2010-06-21 12:56:00,1,2.1
2010-06-21 12:56:00,2,4.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,1,1.25
2010-06-21 12:56:00,2,1.25
2010-06-21 12:56:00,2,1.25
2010-06-21 12:56:00,1,9.95
2010-06-21 12:56:00,1,4.25
2010-06-21 12:56:00,1,2.55
2010-06-21 12:56:00,1,12.75
2010-06-21 12:56:00,1,4.95
2010-06-21 12:56:00,1,2.95
2010-06-21 12:56:00,1,2.95
2010-06-21 12:56:00,1,2.95
2010-06-21 12:56:00,1,2.95
2010-06-21 12:56:00,4,2.95
2010-06-21 12:56:00,1,1.65
2010-06-21 12:56:00,4,1.65
2010-06-21 12:56:00,1,2.1
2010-06-21 12:56:00,1,5.45
2010-06-21 12:56:00,1,3.75
2010-06-21 12:56:00,4,0.55
2010-06-21 12:56:00,3,0.55
2010-06-21 12:56:00,4,0.55
2010-06-21 12:56:00,1,0.55
2010-06-21 12:56:00,1,1.45
2010-06-21 12:56:00,2,0.42
2010-06-21 12:56:00,1,0.42
2010-06-21 12:56:00,1,2.55
2010-06-21 12:56:00,1,6.75
2010-06-21 12:56:00,1,2.55
2010-06-21 12:56:00,2,9.95
2010-06-21 12:56:00,1,9.95
2010-06-21 12:56:00,1,3.25
2010-06-21 12:56:00,1,2.95
2010-06-21 12:56:00,2,2.95
2010-06-21 12:56:00,1,6.75
2010-06-28 11:57:00,2,39.95
2010-06-28 11:57:00,16,0.42
2010-06-28 11:57:00,2,0.42
2010-06-28 11:57:00,2,1.65
2010-06-28 11:57:00,1,4.25
2010-06-28 11:57:00,1,3.75
2010-06-28 11:57:00,1,4.25
2010-06-28 11:57:00,3,2.1
2010-06-28 11:57:00,1,0.42
2010-06-28 11:57:00,7,2.1
2010-06-28 11:57:00,1,1.65
2010-06-28 11:57:00,2,1.65
2010-06-28 11:57:00,2,2.55
2010-06-28 11:57:00,1,7.49
2010-06-28 11:57:00,1,5.45
2010-06-28 11:57:00,1,7.49
2010-06-28 11:57:00,25,0.42
2010-06-28 11:57:00,1,5.45
2010-06-28 11:57:00,1,2.1
2010-06-28 11:57:00,4,0.85
2010-06-28 11:57:00,2,0.85
2010-06-28 11:57:00,2,8.95
2010-06-28 11:57:00,1,4.95
2010-07-02 11:57:00,-1,2.1
2010-07-02 11:57:00,-1,9.95
2010-07-02 11:57:00,-1,2.55
2010-07-02 11:57:00,-1,4.95
2010-07-02 11:57:00,-1,2.1
2010-07-02 12:41:00,2,1.25
2010-07-02 12:41:00,2,0.55
2010-07-02 12:41:00,1,0.55
2010-07-02 12:41:00,1,7.49
2010-07-02 12:41:00,1,3.75
2010-07-02 12:41:00,1,2.55
2010-07-02 12:41:00,1,3.75
2010-07-02 12:41:00,2,2.55
2010-07-02 12:41:00,5,9.95
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,1,1.65
2010-07-02 12:41:00,1,0.55
2010-07-02 12:41:00,2,0.55
2010-07-02 12:41:00,2,1.95
2010-07-02 12:41:00,1,2.95
2010-07-02 12:41:00,3,0.85
2010-07-02 12:41:00,2,1.25
2010-07-02 12:41:00,2,2.1
2010-07-02 12:41:00,2,1.65
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,1,1.95
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,1,0.85
2010-07-02 12:41:00,1,2.1
2010-07-02 12:41:00,1,0.85
2010-07-02 12:41:00,1,1.45
2010-07-02 12:41:00,1,2.1
2010-07-02 12:41:00,4,1.45
2010-07-02 12:41:00,4,1.45
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,1,3.75
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,2,0.65
2010-07-02 12:41:00,2,1.95
2010-07-02 12:41:00,1,1.95
2010-07-02 12:41:00,2,1.65
2010-07-02 12:41:00,1,2.95
2010-07-02 12:41:00,1,2.1
2010-07-02 12:41:00,2,1.65
2010-07-02 12:41:00,1,0.55
2010-07-02 12:41:00,1,0.85
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,1,4.95
2010-07-02 12:41:00,4,2.95
2010-07-02 12:41:00,1,9.95
2010-07-02 12:41:00,2,1.25
2010-07-02 12:41:00,2,0.85
2010-07-02 12:41:00,1,2.95
2010-07-02 12:41:00,1,5.95
2010-07-02 12:41:00,1,4.95
2010-07-02 12:41:00,12,0.75
2010-07-02 12:41:00,2,9.95
2010-07-02 12:41:00,1,4.95
2010-07-02 12:41:00,2,1.65
2010-07-02 12:41:00,2,1.65
2010-07-02 12:41:00,2,1.65
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,2,1.65
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,1,1.25
2010-07-02 12:41:00,2,0.85
2010-07-02 12:41:00,2,0.85
2010-07-02 12:41:00,1,0.65
2010-07-02 12:41:00,1,5.45
2010-07-02 12:41:00,2,0.85
2010-07-02 12:41:00,1,0.55
2010-07-02 12:41:00,1,0.55
2010-07-07 13:22:00,-1,9.95
2010-07-07 13:22:00,-1,1.65
2010-07-07 13:22:00,-1,4.95
2010-07-07 13:50:00,2,2.95
2010-07-07 13:50:00,1,1.25
2010-07-07 13:50:00,1,1.25
2010-07-07 13:50:00,1,0.42
2010-07-07 13:50:00,1,2.55
2010-07-07 13:50:00,10,1.25
2010-07-07 13:50:00,2,2.95
2010-07-07 13:50:00,5,0.85
2010-07-07 13:50:00,1,10.95
2010-07-07 13:50:00,2,4.95
2010-07-07 13:50:00,1,1.45
2010-07-07 13:50:00,1,2.1
2010-07-07 13:50:00,1,5.95
2010-07-07 13:50:00,1,2.55
2010-07-07 13:50:00,2,2.95
2010-07-07 13:50:00,5,3.95
2010-07-07 13:50:00,1,7.95
2010-07-07 13:50:00,1,1.25
2010-07-07 13:50:00,1,1.25
2010-07-07 13:50:00,1,1.25
2010-07-07 13:50:00,2,1.25
2010-07-07 13:50:00,5,1.25
2010-07-07 13:50:00,1,3.75
2010-07-07 13:50:00,1,1.25
2010-07-07 13:50:00,1,1.25
2010-07-07 13:50:00,1,7.49
2010-07-07 13:50:00,1,7.49
2010-07-07 13:50:00,2,1.25
2010-07-07 13:50:00,3,1.25
2010-07-07 13:50:00,1,4.25
2010-07-07 13:50:00,2,9.95
2010-07-07 13:50:00,3,2.95
2010-07-07 13:50:00,2,2.95
2010-07-07 13:50:00,1,2.1
2010-07-07 13:50:00,1,1.65
2010-07-07 13:50:00,2,1.95
2010-07-07 13:50:00,2,1.65
2010-07-07 13:50:00,1,0.42
2010-07-07 13:50:00,1,2.55
2010-07-07 13:50:00,1,5.45
2010-07-07 13:50:00,4,2.95
2010-07-12 12:23:00,-1,1.95
2010-07-12 13:11:00,1,3.75
2010-07-12 13:11:00,1,3.75
2010-07-12 13:11:00,1,1.25
2010-07-12 13:11:00,1,4.95
2010-07-12 13:11:00,1,2.55
2010-07-12 13:11:00,3,2.1
2010-07-12 13:11:00,10,1.65
2010-07-12 13:11:00,1,1.65
2010-07-12 13:11:00,1,0.85
2010-07-12 13:11:00,1,7.49
2010-07-12 13:11:00,1,1.95
2010-07-12 13:11:00,1,1.65
2010-07-12 13:11:00,2,1.65
2010-07-12 13:11:00,1,1.95
2010-07-12 13:11:00,4,1.65
2010-07-12 13:11:00,4,1.65
2010-07-12 13:11:00,1,2.95
2010-07-12 13:11:00,1,2.55
2010-07-12 13:11:00,1,4.95
2010-07-12 13:11:00,1,3.75
2010-07-12 13:11:00,1,0.85
2010-07-12 13:11:00,1,4.95
2010-07-12 13:11:00,1,2.55
2010-07-12 13:11:00,1,2.1
2010-07-12 13:11:00,2,4.25
2010-07-12 13:11:00,1,3.75
2010-07-12 13:11:00,2,0.65
2010-07-12 13:11:00,4,0.85
2010-07-12 13:11:00,6,0.95
2010-07-12 13:11:00,1,0.85
2010-07-12 13:11:00,1,0.85
2010-07-12 13:11:00,1,0.85
2010-07-12 13:11:00,2,0.85
